============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
   155      5.014279e-01          754.5744
   156      5.021084e-01          758.9252
   157      5.017594e-01          754.6123
   158      5.026248e-01          756.3709
   159      5.035706e-01          759.9330
   160      5.043175e-01          759.0596
   161      5.047472e-01          764.3309
   162      5.061868e-01          761.5027
   163      5.067345e-01          747.2807
   164      5.065271e-01          759.8066
   165      5.071606e-01          761.1935
   166      5.079396e-01          766.7360
   167      5.083315e-01          751.9991
   168      5.097243e-01          753.4331
   169      5.103878e-01          747.5505
   170      5.116529e-01          767.2459
   171      5.114676e-01          753.8884
   172      5.115996e-01          753.8680
   173      5.126994e-01          768.7678
   174      5.123133e-01          749.3172
   175      5.135890e-01          755.3815
   176      5.139981e-01          758.7149
   177      5.148194e-01          762.1996
   178      5.156607e-01          756.5928
   179      5.165276e-01          758.2012
   180      5.175997e-01          760.8997
   181      5.187085e-01          760.9380
   182      5.193385e-01          760.4619
   183      5.210404e-01          760.1684
   184      5.206083e-01          750.3802
   185      5.213760e-01          753.7819
   186      5.215614e-01          752.2321
   187      5.218560e-01          759.7834
   188      5.227524e-01          751.6731
   189      5.235087e-01          759.1165
   190      5.238491e-01          755.1821
   191      5.240694e-01          754.6944
   192      5.253975e-01          742.6147
   193      5.251495e-01          747.6567
   194      5.252190e-01          754.2373
   195      5.256891e-01          759.7912
   196      5.263821e-01          751.8098
   197      5.258923e-01          751.4128
   198      5.264471e-01          757.0320
   199      5.273172e-01          754.5460
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 5.273172e-01
  Final  log-likelihood   = 754.5460
  Best   log-likelihood   = 789.0604  (epoch 45)
============================================================
